Persona,graduated
Maria_Celeste_Nardini,yes
Magda_Negri,yes
Tiziana_Parenti,yes
Laura_Maria_Pennacchi,yes
Maria_Eletta_Martini,yes
Gabriella_Pistone,yes
Roberta_Pizzicara,yes
Stefania_Prestigiacomo,yes
Maria_Concetta_Scoca,yes
Franca_Valenti,yes
Sonia_Viale,yes
Angiola_Zilli,yes
Elsa_Giuseppina_Signorino,yes
Giuseppa_Mendola,yes
Amalia_Miotti,yes
Maria_Chiara_Acciarini,yes
Maria_Teresa_Giovanna_Armosino,yes
Marcella_Lucidi,yes
Maria_Pia_Valetto_Bitelli,yes
Giovanna_Bianchi_Clerici,yes
Grazia_Luciana_Labate,yes
Luisa_Debiasio_Calimani,yes
Antonina_Dedoni,yes
Silvana_Dameri,yes
Gloria_Buffo,yes
Piera_Capitelli,yes
Sandra_Fei,yes
Francesca_Izzo,yes
Maura_Cossutta,yes
Ida_D'ippolito,yes
Grazia_Riga,yes
Eirene_Sbriziolo,yes
Rosalia_Vagli,yes
Helga_Thaler,yes
Bianca_Bianchi,yes
Laura_Bianchini,yes
Irene_Chini_Coccoli,yes
Anna_De_Lauro,yes
Filomena_Delli_Castelli,yes
Rosa_Fazio,yes
Maria_Federici,yes
Jole_Giugni_Lattari,yes
Angela_Gotelli,yes
Anna_Nicolosi_Grasso,yes
Angela_Guidi,yes
Giorgina_Levi,yes
Maria_Vittoria_Mezza,yes
Elsa_Mole',yes
Ada_Natali,yes
Maria_Flavia_Timbro,yes
Maria_Rosa_Sessa,yes
Chiara_Appendino,yes
Giorgia_Andreuzza,yes
Elisa_Scutella',yes
Stefania_Ascari,yes
Naike_Gruppioni,yes
Giulia_Pastorella,yes
Lucrezia_Maria_Benedetta_Mantovani,yes
Alice_Buonguerrieri,yes
Elena_Ethel_Schlein,yes
Susanna_Cherchi,yes
Rachele_Scarpa,yes
Gaetana_Russo,yes
Giovanna_Miele,yes
Sara_Ferrari,yes
Matilde_Siracusano,yes
Valentina_Grippo,yes
Elisabetta_Piccolotti,yes
Marta_Schifone,yes
Carmela_Auriemma,yes
Paola_Maria_Chiesa,yes
Ylenja_Lucaselli,yes
Paola_Boldrini,yes
Camilla_Sgambato,yes
Vanessa_Camani,yes
Lucia_Albano,yes
Beatrice_Brignone,yes
Manuela_Gagliardi,yes
Veronica_Zanetti,yes
Angela_Masi,yes
Lucia_Scanu,yes
Benedetta_Fiorini,yes
Elena_Raffaelli,yes
Carmela_Bucalo,yes
Anna_Rita_Tateo,yes
Flora_Frate,yes
Valentina_D'orso,yes
Simona_Vietina,yes
Debora_Serracchiani,yes
Rosalba_Cimino,yes
Valentina_Palmisano,yes
Martina_Parisse,yes
Daniela_Torto,yes
Francesca_Troiano,yes
Concetta_Giordano,yes
Valentina_Corneli,yes
Donatella_Legnaioli,yes
Alessandra_Ermellino,yes
Marialuisa_Faro,yes
Nadia_Aprile,yes
Gilda_Sportiello,yes
Maria_Carolina_Varchi,yes
Rossella_Muroni,yes
Gloria_Vizzini,yes
Maria_Spena,yes
Francesca_Flati,yes
Paola_Deiana,yes
Giorgia_Latini,yes
Rosa_Menga,yes
Angela_Salafia,yes
Giuseppina_Occhionero,yes
Angela_Raffa,yes
Alessandra_Carbonaro,yes
Yana_Chiara_Ehm,yes
Caterina_Licatini,yes
Giusi_Bartolozzi,yes
Maria_Teresa_Bellucci,yes
Marta_Antonia_Fascina,yes
Rosa_Alba_Testamento,yes
Annaelsa_Tartaglione,yes
Elena_Murelli,yes
Anna_Macina,yes
Rina_De_Lorenzo,yes
Lucia_Ciampi,yes
Francesca_Galizia,yes
Maura_Tomasi,yes
Patrizia_Prestipino,yes
Marzia_Ferraioli,yes
Marianna_Iorio,yes
Angela_Colmellere,yes
Lucia_Annibali,yes
Jessica_Costanzo,yes
Guia_Termini,yes
Federica_Zanella,yes
Mirella_Cristina,yes
Elena_Lucchini,yes
Gloria_Saccani,yes
Sara_Cunial,yes
Emanuela_Rossini,yes
Enrica_Segneri,yes
Stefania_Mammi',yes
Cristina_Rossello,yes
Lucia_Azzolina,yes
Elisabetta_Maria_Barbuto,yes
Silvia_Covolo,yes
Anna_Bilotti,yes
Giulia_Zanotelli,yes
Anna_Laura_Orrico,yes
Leda_Volpi,yes
Lisa_Noja,yes
Augusta_Montaruli,yes
Angela_Ianaro,yes
Claudia_Porchietto,yes
Virginia_Villani,yes
Wanda_Ferro,yes
Rebecca_Frassini,yes
Ingrid_Bisa,yes
Alessandra_Locatelli,yes
Claudia_Maria_Terzi,yes
Vanessa_Cattoi,yes
Fabiola_Bologna,yes
Margherita_Del_Sesto,yes
Maria_Pallini,yes
Ilaria_Fontana,yes
Martina_Loss,yes
Elisabetta_Christiana_Lancellotta,yes
Eliana_Longi,yes
Isabella_De_Monte,yes
Maria_Stefania_Marino,yes
Martina_Semenzato,yes
Ilaria_Cavo,yes
Maddalena_Morgante,yes
Giovanna_Iacono,yes
Eleonora_Evi,yes
Simona_Loizzo,yes
Simonetta_Matone,yes
Grazia_Di_Maggio,yes
Valentina_Barzotti,yes
Antonella_Forattini,yes
Nicole_Matteoni,yes
Valeria_Carmela_Maria_Sudano,yes
Rosaria_Tassinari,yes
Sara_Kelany,yes
Carmen_Letizia_Giorgianni,yes
Alessia_Ambrosi,yes
Maria_Tripodi,yes
Cecilia_D'elia,yes
Michaela_Di_Donna,yes
Stefania_Pezzopane,yes
Rossana_Lidia_Boldi,yes
Eva_Avossa,yes
Graziella_Leyla_Ciaga',yes
Angela_Schiro',yes
Elisa_Siragusa,yes
Maria_Teresa_Baldini,yes
Annarita_Patriarca,yes
Ilenia_Malavasi,yes
Valentina_Ghio,yes
Alessandra_Todde,yes
Silvia_Roggiani,yes
Beatriz_Colombo,yes
Ouidad_Bakkali,yes
Cristina_Almici,yes
Daniela_Dondi,yes
Mariangela_Matera,yes
Ida_Carmina,yes
Rosa_Maria_Di_Giorgi,yes
Ada_Becchi,yes
Grazia_Sestini,yes
Anna_Maria_Bernasconi,yes
