persona,gender,legislatura,graduated
Grazia_Carla_Francescato,female,legislatura15,yes
Daniela_Dioguardi,female,legislatura15,yes
Angela_Lombardi,female,legislatura15,yes
Maria_Samperi,female,legislatura15,yes
Maria_Samperi,female,legislatura16,yes
Anna_Teresa_Formisano,female,legislatura15,yes
Anna_Teresa_Formisano,female,legislatura16,yes
Patrizia_Sentinelli,female,legislatura15,yes
Donatella_Mungo,female,legislatura15,yes
Maria_Letizia_De_Torre,female,legislatura15,yes
Maria_Letizia_De_Torre,female,legislatura16,yes
Sandra_Cioffi,female,legislatura15,yes
Sabina_Siniscalchi,female,legislatura15,yes
Cayetana_De_Zulueta_Owtram,female,legislatura15,yes
Federica_Rossi,female,legislatura15,yes
Maria_Grazia_Lagana',female,legislatura15,yes
Maria_Grazia_Lagana',female,legislatura16,yes
Paola_Binetti,female,legislatura16,yes
Paola_Binetti,female,legislatura17,yes
Sabina_Rossa,female,legislatura16,yes
Simonetta_Rubinato,female,legislatura16,yes
Simonetta_Rubinato,female,legislatura17,yes
Rosa_Maria_Villecco,female,legislatura16,yes
Rosa_Maria_Villecco,female,legislatura17,yes
Daniela_Melchiorre,female,legislatura16,yes
Anna_Maria_Cardano,female,legislatura15,yes
Paola_Balducci,female,legislatura15,yes
Alessia_Maria_Mosca,female,legislatura16,yes
Alessia_Maria_Mosca,female,legislatura17,yes
Eugenia_Maria_Roccella,female,legislatura16,yes
Eugenia_Maria_Roccella,female,legislatura17,yes
Eugenia_Maria_Roccella,female,legislatura19,yes
Donatella_Ferranti,female,legislatura16,yes
Donatella_Ferranti,female,legislatura17,yes
Chiara_Braga,female,legislatura16,yes
Chiara_Braga,female,legislatura17,yes
Chiara_Braga,female,legislatura19,yes
Chiara_Braga,female,legislatura18,yes
Silvana_Andreina_Comaroli,female,legislatura16,yes
Silvana_Andreina_Comaroli,female,legislatura18,yes
Silvana_Andreina_Comaroli,female,legislatura19,yes
Fiamma_Nirensztejn,female,legislatura16,yes
Manuela_Repetti,female,legislatura16,yes
Anna_Rossomando,female,legislatura16,yes
Anna_Rossomando,female,legislatura17,yes
Melania_De_Nichilo,female,legislatura16,yes
Nunzia_De_Girolamo,female,legislatura16,yes
Nunzia_De_Girolamo,female,legislatura17,yes
Maria_Anna_Madia,female,legislatura16,yes
Maria_Anna_Madia,female,legislatura17,yes
Maria_Anna_Madia,female,legislatura19,yes
Maria_Anna_Madia,female,legislatura18,yes
Ileana_Argentin,female,legislatura16,yes
Ileana_Argentin,female,legislatura17,yes
Maria_Coscia,female,legislatura16,yes
Maria_Coscia,female,legislatura17,yes
Giuseppina_Picierno,female,legislatura16,yes
Giuseppina_Picierno,female,legislatura17,yes
Luisa_Bossa,female,legislatura16,yes
Luisa_Bossa,female,legislatura17,yes
Luciana_Pedoto,female,legislatura16,yes
Manuela_Dal_Lago,female,legislatura16,yes
Federica_Mogherini,female,legislatura16,yes
Federica_Mogherini,female,legislatura17,yes
Maria_Piera_Pastore,female,legislatura16,yes
Caterina_Pes,female,legislatura16,yes
Caterina_Pes,female,legislatura17,yes
Anna_Maria_Bernini,female,legislatura16,yes
Sabrina_De_Camillis,female,legislatura16,yes
Sandra_Zampa,female,legislatura16,yes
Sandra_Zampa,female,legislatura17,yes
Elisa_Marchioni,female,legislatura16,yes
Paola_De_Micheli,female,legislatura16,yes
Paola_De_Micheli,female,legislatura17,yes
Paola_De_Micheli,female,legislatura19,yes
Paola_De_Micheli,female,legislatura18,yes
Annamaria_Procacci,female,legislatura10,yes
Annamaria_Procacci,female,legislatura12,yes
Annamaria_Procacci,female,legislatura13,yes
Maria_Luisa_Sangiorgio,female,legislatura10,yes
Maria_Luisa_Sangiorgio,female,legislatura11,yes
Anna_Maria_Serafini,female,legislatura10,yes
Anna_Maria_Serafini,female,legislatura11,yes
Anna_Maria_Serafini,female,legislatura12,yes
Anna_Maria_Serafini,female,legislatura13,yes
Leonilde_Iotti,female,legislaturaco costituente ,yes
Leonilde_Iotti,female,legislatura10,yes
Leonilde_Iotti,female,legislatura11,yes
Leonilde_Iotti,female,legislatura12,yes
Leonilde_Iotti,female,legislatura13,yes
Leonilde_Iotti,female,legislatura01,yes
Leonilde_Iotti,female,legislatura02,yes
Leonilde_Iotti,female,legislatura03,yes
Leonilde_Iotti,female,legislatura04,yes
Leonilde_Iotti,female,legislatura05,yes
Leonilde_Iotti,female,legislatura06,yes
Leonilde_Iotti,female,legislatura07,yes
Leonilde_Iotti,female,legislatura08,yes
Leonilde_Iotti,female,legislatura09,yes
Anna_Maria_Biricotti,female,legislatura11,yes
Anna_Maria_Biricotti,female,legislatura12,yes
Anna_Maria_Biricotti,female,legislatura13,yes
Marida_Bolognesi,female,legislatura11,yes
Marida_Bolognesi,female,legislatura12,yes
Marida_Bolognesi,female,legislatura13,yes
Marida_Bolognesi,female,legislatura14,yes
Maria_Simona_Dalla_Chiesa,female,legislatura11,yes
Maria_Simona_Dalla_Chiesa,female,legislatura12,yes
Chiara_Ingrao,female,legislatura11,yes
Claudia_Mancina,female,legislatura11,yes
Claudia_Mancina,female,legislatura13,yes
Mariella_Mazzetto,female,legislatura11,yes
Mariella_Mazzetto,female,legislatura12,yes
Maria_Moioli,female,legislatura11,yes
Maria_Moioli,female,legislatura12,yes
Alessandra_Mussolini,female,legislatura11,yes
Alessandra_Mussolini,female,legislatura12,yes
Alessandra_Mussolini,female,legislatura13,yes
Alessandra_Mussolini,female,legislatura14,yes
Alessandra_Mussolini,female,legislatura16,yes
Irene_Pivetti,female,legislatura11,yes
Irene_Pivetti,female,legislatura12,yes
Irene_Pivetti,female,legislatura13,yes
Barbara_Maria_Simonetta_Pollastrini,female,legislatura11,yes
Barbara_Maria_Simonetta_Pollastrini,female,legislatura14,yes
Barbara_Maria_Simonetta_Pollastrini,female,legislatura15,yes
Barbara_Maria_Simonetta_Pollastrini,female,legislatura16,yes
Barbara_Maria_Simonetta_Pollastrini,female,legislatura17,yes
Barbara_Maria_Simonetta_Pollastrini,female,legislatura18,yes
Maria_Cristina_Rossi,female,legislatura11,yes
Laura_Rozza,female,legislatura11,yes
Luciana_Sbarbati,female,legislatura11,yes
Luciana_Sbarbati,female,legislatura12,yes
Luciana_Sbarbati,female,legislatura13,yes
Maria_Grazia_Sestero,female,legislatura11,yes
Adriana_Vigneri,female,legislatura11,yes
Adriana_Vigneri,female,legislatura12,yes
Adriana_Vigneri,female,legislatura13,yes
Gabriella_Zanferrari,female,legislatura11,yes
Elisabetta_Simona_Castellazzi,female,legislatura11,yes
Elisabetta_Simona_Castellazzi,female,legislatura12,yes
Maria_Teresa_Amici,female,legislatura12,yes
Maria_Teresa_Amici,female,legislatura14,yes
Maria_Teresa_Amici,female,legislatura15,yes
Maria_Teresa_Amici,female,legislatura16,yes
Maria_Teresa_Amici,female,legislatura17,yes
Valentina_Aprea,female,legislatura12,yes
Valentina_Aprea,female,legislatura13,yes
Valentina_Aprea,female,legislatura14,yes
Valentina_Aprea,female,legislatura15,yes
Valentina_Aprea,female,legislatura16,yes
Valentina_Aprea,female,legislatura18,yes
Fulvia_Bandoli,female,legislatura12,yes
Fulvia_Bandoli,female,legislatura13,yes
Fulvia_Bandoli,female,legislatura14,yes
Fulvia_Bandoli,female,legislatura15,yes
Adria_Bartolich,female,legislatura12,yes
Adria_Bartolich,female,legislatura13,yes
Augusta_Bassi_Lagostena,female,legislatura12,yes
Diana_Battaggia,female,legislatura12,yes
Alida_Benetto_Ravetto,female,legislatura12,yes
Rosaria_Bindi,female,legislatura12,yes
Rosaria_Bindi,female,legislatura13,yes
Rosaria_Bindi,female,legislatura14,yes
Rosaria_Bindi,female,legislatura15,yes
Rosaria_Bindi,female,legislatura16,yes
Rosaria_Bindi,female,legislatura17,yes
Daria_Bonfietti,female,legislatura12,yes
Alessandra_Bonsanti,female,legislatura12,yes
Lia_Bracci,female,legislatura12,yes
Maria_Gloria_Bracci_Marinai,female,legislatura12,yes
Maria_Burani_Procaccini,female,legislatura12,yes
Maria_Burani_Procaccini,female,legislatura13,yes
Maria_Burani_Procaccini,female,legislatura14,yes
Maria_Anna_Calabretta,female,legislatura12,yes
Maria_Carazzi,female,legislatura12,yes
Maria_Carazzi,female,legislatura13,yes
Fiordelisa_Cartelli,female,legislatura12,yes
Luisella_Cavallini,female,legislatura12,yes
Franca_Chiaromonte,female,legislatura12,yes
Franca_Chiaromonte,female,legislatura14,yes
Franca_Chiaromonte,female,legislatura15,yes
Rita_Commisso,female,legislatura12,yes
Magda_Cornacchione,female,legislatura12,yes
Alberta_De_Simone,female,legislatura12,yes
Alberta_De_Simone,female,legislatura13,yes
Alberta_De_Simone,female,legislatura14,yes
Simonetta_Maria_Faverio,female,legislatura12,yes
Luciana_Frosio_Roncalli,female,legislatura12,yes
Luciana_Frosio_Roncalli,female,legislatura13,yes
Stefania_Fuscagni,female,legislatura12,yes
Paola_De_Biase_Gaiotti,female,legislatura12,yes
Giovanna_Grignaffini,female,legislatura12,yes
Giovanna_Grignaffini,female,legislatura13,yes
Giovanna_Grignaffini,female,legislatura14,yes
Angela_Maria_Marta_Gritta_Grainer,female,legislatura12,yes
Rosa_Jervolino_Russo,female,legislatura12,yes
Rosa_Jervolino_Russo,female,legislatura13,yes
Maria_Lenti,female,legislatura12,yes
Maria_Lenti,female,legislatura13,yes
Marianna_Li_Calzi,female,legislatura12,yes
Marianna_Li_Calzi,female,legislatura13,yes
Colomba_Mongiello,female,legislatura17,yes
Elisabetta_Zamparutti,female,legislatura16,yes
Rosa_De_Pasquale,female,legislatura16,yes
Maria_Grazia_Gatti,female,legislatura16,yes
Deborah_Bergamini,female,legislatura16,yes
Deborah_Bergamini,female,legislatura17,yes
Deborah_Bergamini,female,legislatura19,yes
Deborah_Bergamini,female,legislatura18,yes
Monica_Faenzi,female,legislatura16,yes
Monica_Faenzi,female,legislatura17,yes
Alessandra_Siragusa,female,legislatura16,yes
Daniela_Cardinale,female,legislatura16,yes
Daniela_Cardinale,female,legislatura17,yes
Daniela_Cardinale,female,legislatura18,yes
Elvira_Savino,female,legislatura16,yes
Elvira_Savino,female,legislatura17,yes
Elvira_Savino,female,legislatura18,yes
Souad_Sbai,female,legislatura16,yes
Barbara_Mannucci,female,legislatura16,yes
Margherita_Angela_Mastromauro,female,legislatura16,yes
Cinzia_Capano,female,legislatura16,yes
Anna_Paola_Concia,female,legislatura16,yes
Laura_Garavini,female,legislatura16,yes
Laura_Garavini,female,legislatura17,yes
Doris_Lo_Moro,female,legislatura16,yes
Vittoria_D'incecco,female,legislatura16,yes
Vittoria_D'incecco,female,legislatura17,yes
Elena_Centemero,female,legislatura16,yes
Elena_Centemero,female,legislatura17,yes
Gabriella_Giammanco,female,legislatura16,yes
Gabriella_Giammanco,female,legislatura17,yes
Giovanna_Petrenga,female,legislatura16,yes
Giovanna_Petrenga,female,legislatura17,yes
Catia_Polidori,female,legislatura16,yes
Catia_Polidori,female,legislatura17,yes
Catia_Polidori,female,legislatura19,yes
Catia_Polidori,female,legislatura18,yes
Maria_Elena_Stasi,female,legislatura16,yes
Elena_Maccanti,female,legislatura16,yes
Elena_Maccanti,female,legislatura18,yes
Elena_Maccanti,female,legislatura19,yes
Anita_Di_Giuseppe,female,legislatura16,yes
Annagrazia_Calabria,female,legislatura16,yes
Annagrazia_Calabria,female,legislatura17,yes
Annagrazia_Calabria,female,legislatura18,yes
Francesca_Cilluffo,female,legislatura16,yes
Milena_Santerini,female,legislatura17,yes
Miriam_Cominelli,female,legislatura17,yes
Silvia_Chimienti,female,legislatura17,yes
Elena_Carnevali,female,legislatura17,yes
Elena_Carnevali,female,legislatura18,yes
Paola_Bragantini,female,legislatura17,yes
Veronica_Tentori,female,legislatura17,yes
Maria_Chiara_Gadda,female,legislatura17,yes
Maria_Chiara_Gadda,female,legislatura19,yes
Maria_Chiara_Gadda,female,legislatura18,yes
Francesca_Bonomo,female,legislatura17,yes
Francesca_Bonomo,female,legislatura18,yes
Silvia_Fregolent,female,legislatura17,yes
Silvia_Fregolent,female,legislatura18,yes
Renate_Gebhard,female,legislatura17,yes
Renate_Gebhard,female,legislatura19,yes
Renate_Gebhard,female,legislatura18,yes
Celestina_Costantino,female,legislatura17,yes
Francesca_Businarolo,female,legislatura17,yes
Francesca_Businarolo,female,legislatura18,yes
Silvia_Benedetti,female,legislatura17,yes
Silvia_Benedetti,female,legislatura18,yes
Ilaria_Capua,female,legislatura17,yes
Chiara_Scuvera,female,legislatura17,yes
Alessandra_Moretti,female,legislatura17,yes
Giulia_Narduolo,female,legislatura17,yes
Alessia_Rotta,female,legislatura17,yes
Alessia_Rotta,female,legislatura18,yes
Sara_Moretto,female,legislatura17,yes
Sara_Moretto,female,legislatura18,yes
Arianna_Spessotto,female,legislatura17,yes
Arianna_Spessotto,female,legislatura18,yes
Gianna_Malisani,female,legislatura17,yes
Adriana_Eden_Susanna_Galgano,female,legislatura17,yes
Tiziana_Ciprini,female,legislatura17,yes
Tiziana_Ciprini,female,legislatura18,yes
Antonella_Incerti,female,legislatura17,yes
Antonella_Incerti,female,legislatura18,yes
Anna_Ascani,female,legislatura17,yes
Anna_Ascani,female,legislatura19,yes
Anna_Ascani,female,legislatura18,yes
Marilena_Fabbri,female,legislatura17,yes
Anna_Giacobbe,female,legislatura17,yes
Mara_Carocci,female,legislatura17,yes
Alessandra_Terrosi,female,legislatura17,yes
Laura_Venittelli,female,legislatura17,yes
Laura_Boldrini,female,legislatura17,yes
Laura_Boldrini,female,legislatura19,yes
Laura_Boldrini,female,legislatura18,yes
Mariastella_Bianchi,female,legislatura17,yes
Irene_Manzi,female,legislatura17,yes
Irene_Manzi,female,legislatura19,yes
Alessia_Morani,female,legislatura17,yes
Alessia_Morani,female,legislatura18,yes
Donatella_Agostinelli,female,legislatura17,yes
Marta_Grande,female,legislatura17,yes
Marta_Grande,female,legislatura18,yes
Roberta_Lombardi,female,legislatura17,yes
Marietta_Tidei,female,legislatura17,yes
Lorenza_Bonaccorsi,female,legislatura17,yes
Marta_Leonori,female,legislatura17,yes
Emma_Petitti,female,legislatura17,yes
Kashetu_Kyenge,female,legislatura17,yes
Roberta_Agostini,female,legislatura17,yes
Assunta_Tartaglione,female,legislatura17,yes
Valeria_Valente,female,legislatura17,yes
Michela_Rostan,female,legislatura17,yes
Michela_Rostan,female,legislatura18,yes
Giovanna_Palma,female,legislatura17,yes
Vincenza_Labriola,female,legislatura17,yes
Vincenza_Labriola,female,legislatura18,yes
Giuditta_Pini,female,legislatura17,yes
Giuditta_Pini,female,legislatura18,yes
Laura_Coccia,female,legislatura17,yes
Valentina_Paris,female,legislatura17,yes
Sabrina_Capozzolo,female,legislatura17,yes
Giulia_Sarti,female,legislatura17,yes
Giulia_Sarti,female,legislatura18,yes
Mara_Mucci,female,legislatura17,yes
Maria_Edera_Spadoni,female,legislatura17,yes
Maria_Edera_Spadoni,female,legislatura18,yes
Mirella_Liuzzi,female,legislatura17,yes
Mirella_Liuzzi,female,legislatura18,yes
Gea_Schiro',female,legislatura17,yes
Magda_Culotta,female,legislatura17,yes
Flavia_Piccoli,female,legislatura17,yes
Flavia_Piccoli,female,legislatura18,yes
Cristina_Bargero,female,legislatura17,yes
Teresa_Piccione,female,legislatura17,yes
Fabiana_Dadone,female,legislatura17,yes
Fabiana_Dadone,female,legislatura18,yes
Paola_Pinna,female,legislatura17,yes
Giulia_Di_Vita,female,legislatura17,yes
Loredana_Lupo,female,legislatura17,yes
Romina_Mura,female,legislatura17,yes
Romina_Mura,female,legislatura18,yes
Claudia_Mannino,female,legislatura17,yes
Giovanna_Sanna,female,legislatura17,yes
Maria_Amato,female,legislatura17,yes
Chiara_Gagnarli,female,legislatura17,yes
Chiara_Gagnarli,female,legislatura18,yes
Maria_Gaetana_Greco,female,legislatura17,yes
Maria_Chiara_Carrozza,female,legislatura17,yes
Maria_Tindara_Gullo,female,legislatura17,yes
Federica_Dieni,female,legislatura17,yes
Federica_Dieni,female,legislatura18,yes
Elisa_Simoni,female,legislatura17,yes
Vincenza_Bruno_Bossio,female,legislatura17,yes
Vincenza_Bruno_Bossio,female,legislatura18,yes
Maria_Grazia_Rocchi,female,legislatura17,yes
Caterina_Bini,female,legislatura17,yes
Stefania_Covello,female,legislatura17,yes
Maria_Elena_Boschi,female,legislatura17,yes
Maria_Elena_Boschi,female,legislatura19,yes
Maria_Elena_Boschi,female,legislatura18,yes
Maria_Marzano,female,legislatura17,yes
Lia_Quartapelle_Procopio,female,legislatura17,yes
Lia_Quartapelle_Procopio,female,legislatura19,yes
Lia_Quartapelle_Procopio,female,legislatura18,yes
Eleonora_Cimbro,female,legislatura17,yes
Fabrizia_Giuliani,female,legislatura17,yes
Pia_Elda_Locatelli,female,legislatura17,yes
Simona_Flavia_Malpezzi,female,legislatura17,yes
Ilaria_Carla_Anna_Borletti_Dell'acqua,female,legislatura17,yes
Paola_Carinelli,female,legislatura17,yes
Paola_Carinelli,female,legislatura18,yes
Francesca_La_Marca,female,legislatura17,yes
Francesca_La_Marca,female,legislatura18,yes
Serena_Pellegrino,female,legislatura17,yes
Lara_Ricciatti,female,legislatura17,yes
Ileana_Cathia_Piazzoni,female,legislatura17,yes
Sofia_Amoddio,female,legislatura17,yes
Maria_Magnani_Noya,female,legislatura06,yes
Maria_Magnani_Noya,female,legislatura07,yes
Maria_Magnani_Noya,female,legislatura08,yes
Marilena_Marin,female,legislatura12,yes
Paola_Martinelli,female,legislatura12,yes
Giovanna_Melandri,female,legislatura12,yes
Giovanna_Melandri,female,legislatura13,yes
Giovanna_Melandri,female,legislatura14,yes
Giovanna_Melandri,female,legislatura15,yes
Giovanna_Melandri,female,legislatura16,yes
Angela_Napoli,female,legislatura12,yes
Angela_Napoli,female,legislatura13,yes
Angela_Napoli,female,legislatura14,yes
Angela_Napoli,female,legislatura15,yes
Angela_Napoli,female,legislatura16,yes
Maria_Celeste_Nardini,female,legislatura12,yes
Maria_Celeste_Nardini,female,legislatura13,yes
Maria_Celeste_Nardini,female,legislatura14,yes
Magda_Negri,female,legislatura12,yes
Tiziana_Parenti,female,legislatura12,yes
Tiziana_Parenti,female,legislatura13,yes
Laura_Maria_Pennacchi,female,legislatura12,yes
Laura_Maria_Pennacchi,female,legislatura13,yes
Laura_Maria_Pennacchi,female,legislatura14,yes
Maria_Eletta_Martini,female,legislatura10,yes
Maria_Eletta_Martini,female,legislatura04,yes
Maria_Eletta_Martini,female,legislatura05,yes
Maria_Eletta_Martini,female,legislatura06,yes
Maria_Eletta_Martini,female,legislatura07,yes
